127.0.0.1 - - [18/Feb/2017:13:03:01 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:33:20 +0800] "GET /struts2_demo_2017_02_17_01/emp-list HTTP/1.1" 200 2666
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:33:22 +0800] "GET /struts2_demo_2017_02_17_01/emp-update?employeeId=4005 HTTP/1.1" 200 11035
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:33:32 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:33:32 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:20 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:20 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:20 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:21 +0800] "GET /struts2_demo_2017_02_17_01/emp-list HTTP/1.1" 200 2666
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:23 +0800] "GET /struts2_demo_2017_02_17_01/emp-update?employeeId=4002 HTTP/1.1" 200 1272
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:54 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:55 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:55 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:55 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:55 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:55 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:56 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:56 +0800] "GET /struts2_demo_2017_02_17_01/emp-list HTTP/1.1" 200 2666
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:38:58 +0800] "GET /struts2_demo_2017_02_17_01/emp-update?employeeId=4002 HTTP/1.1" 200 500155
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:39:11 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:39:11 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:11 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:11 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:11 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:11 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:13 +0800] "GET /struts2_demo_2017_02_17_01/emp-list HTTP/1.1" 200 2666
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:15 +0800] "GET /struts2_demo_2017_02_17_01/emp-update?employeeId=4001 HTTP/1.1" 200 499844
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:37 +0800] "POST /struts2_demo_2017_02_17_01/emp-update.action HTTP/1.1" 200 500004
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:57 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:57 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:40:58 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:41:01 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:41:01 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:41:01 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:41:01 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:41:05 +0800] "GET /struts2_demo_2017_02_17_01/emp-list HTTP/1.1" 200 2666
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:41:07 +0800] "GET /struts2_demo_2017_02_17_01/emp-update?employeeId=4001 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:41:07 +0800] "GET /struts2_demo_2017_02_17_01/emp-list.action HTTP/1.1" 200 2666
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:53 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:53 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:54 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:54 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:54 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:54 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:54 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:54 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:43:56 +0800] "GET /struts2_demo_2017_02_17_01/emp-list HTTP/1.1" 200 2656
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:00 +0800] "GET /struts2_demo_2017_02_17_01/emp-edit?employeeId=4001 HTTP/1.1" 200 500151
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:11 +0800] "POST /struts2_demo_2017_02_17_01/emp-save.action HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:11 +0800] "GET /struts2_demo_2017_02_17_01/emp-list.action HTTP/1.1" 200 2921
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:20 +0800] "GET /struts2_demo_2017_02_17_01/emp-delete?employeeId=1337966700 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:20 +0800] "GET /struts2_demo_2017_02_17_01/emp-list.action HTTP/1.1" 200 2656
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:58 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:58 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:58 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:58 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:58 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:59 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:59 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:59 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:59 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:59 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:44:59 +0800] "GET /struts2_demo_2017_02_17_01/ HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:45:00 +0800] "GET /struts2_demo_2017_02_17_01/emp-list HTTP/1.1" 200 2656
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:45:04 +0800] "GET /struts2_demo_2017_02_17_01/emp-edit?employeeId=4002 HTTP/1.1" 200 500180
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:45:17 +0800] "POST /struts2_demo_2017_02_17_01/emp-update.action HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Feb/2017:13:45:17 +0800] "GET /struts2_demo_2017_02_17_01/emp-list.action HTTP/1.1" 200 2656
0:0:0:0:0:0:0:1 - - [18/Feb/2017:14:16:35 +0800] "GET /struts2_demo_2017_02_17_01/emp-edit?employeeId=4003 HTTP/1.1" 200 500190
0:0:0:0:0:0:0:1 - - [18/Feb/2017:14:17:25 +0800] "POST /struts2_demo_2017_02_17_01/emp-update.action HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Feb/2017:14:17:25 +0800] "GET /struts2_demo_2017_02_17_01/emp-list.action HTTP/1.1" 200 2656
